Timestamp,EAR,State
07:16:34.388,0.305,Active
07:16:34.566,0.399,Active
07:16:34.732,0.349,Active
07:16:34.837,0.293,Active
07:16:34.914,0.182,DROWSY
07:16:35.005,0.178,DROWSY
07:16:35.099,0.288,Active
07:16:38.135,0.268,Active
07:16:38.258,0.273,Active
07:16:38.369,0.211,DROWSY
07:16:38.475,0.371,Active
07:16:38.616,0.308,Active
07:16:38.735,0.387,Active
07:16:38.847,0.396,Active
07:16:38.983,0.271,Active
07:16:39.075,0.224,DROWSY
07:16:39.159,0.28,Active
07:16:39.251,0.265,Active
07:16:39.343,0.278,Active
07:16:39.427,0.297,Active
07:16:39.520,0.33,Active
07:16:39.601,0.314,Active
07:16:39.692,0.314,Active
07:16:39.759,0.287,Active
07:16:39.824,0.271,Active
07:16:39.891,0.232,DROWSY
07:16:39.996,0.265,Active
07:16:40.091,0.246,DROWSY
07:16:40.162,0.386,Active
07:16:40.231,0.228,DROWSY
07:16:40.293,0.321,Active
07:16:40.363,0.378,Active
07:16:40.440,0.281,Active
07:16:40.512,0.355,Active
07:16:40.633,0.285,Active
07:16:40.770,0.299,Active
07:16:40.971,0.244,DROWSY
07:16:41.207,0.295,Active
07:16:41.310,0.256,Active
07:16:41.436,0.2,DROWSY
07:16:41.507,0.18,DROWSY
07:16:41.631,0.186,DROWSY
07:16:41.705,0.189,DROWSY
07:16:41.773,0.184,DROWSY
07:16:41.839,0.255,Active
07:16:41.919,0.229,DROWSY
07:16:42.004,0.274,Active
07:16:42.090,0.201,DROWSY
07:16:42.170,0.223,DROWSY
07:16:42.240,0.254,Active
07:16:42.309,0.255,Active
07:16:42.389,0.234,DROWSY
07:16:42.449,0.254,Active
07:16:42.512,0.205,DROWSY
07:16:42.597,0.25,DROWSY
07:16:42.687,0.218,DROWSY
07:16:42.947,0.248,DROWSY
07:16:43.085,0.225,DROWSY
07:16:43.230,0.312,Active
07:16:43.333,0.312,Active
07:16:45.502,0.292,Active
07:16:45.607,0.368,Active
07:16:45.691,0.314,Active
07:16:45.777,0.292,Active
07:16:45.859,0.382,Active
07:16:45.938,0.449,Active
07:16:46.025,0.292,Active
07:16:46.103,0.425,Active
07:16:46.199,0.501,Active
07:16:46.297,0.383,Active
07:16:46.414,0.422,Active
07:16:46.518,0.394,Active
07:16:46.623,0.387,Active
07:16:46.733,0.392,Active
07:16:46.815,0.394,Active
07:16:46.904,0.345,Active
07:16:47.001,0.398,Active
07:16:47.097,0.233,DROWSY
07:16:47.196,0.277,Active
07:16:47.307,0.255,Active
07:16:47.400,0.294,Active
07:16:47.506,0.272,Active
07:16:47.617,0.208,DROWSY
07:16:47.724,0.176,DROWSY
07:16:47.816,0.176,DROWSY
07:16:47.892,0.203,DROWSY
07:16:47.979,0.198,DROWSY
07:16:48.061,0.193,DROWSY
07:16:48.171,0.143,DROWSY
07:16:48.297,0.176,DROWSY
07:16:48.417,0.155,DROWSY
07:16:48.534,0.177,DROWSY
07:16:48.636,0.177,DROWSY
07:16:48.727,0.221,DROWSY
07:16:48.809,0.218,DROWSY
07:16:48.893,0.217,DROWSY
07:16:48.976,0.235,DROWSY
07:16:49.058,0.158,DROWSY
07:16:49.179,0.117,DROWSY
07:16:49.301,0.419,Active
07:16:49.394,0.312,Active
07:16:49.477,0.264,Active
07:16:49.566,0.256,Active
07:16:49.658,0.176,DROWSY
07:16:49.740,0.301,Active
07:16:49.828,0.305,Active
07:16:49.914,0.365,Active
07:16:49.997,0.259,Active
07:16:50.083,0.355,Active
07:16:50.166,0.478,Active
07:16:50.256,0.543,Active
07:16:50.348,0.37,Active
07:16:50.435,0.399,Active
07:16:50.516,0.337,Active
07:16:50.603,0.284,Active
07:16:50.689,0.485,Active
07:16:50.770,0.509,Active
07:16:50.853,0.551,Active
07:16:50.943,0.516,Active
07:16:51.027,0.388,Active
07:16:51.109,0.394,Active
07:16:51.192,0.503,Active
07:16:51.283,0.443,Active
07:16:51.365,0.477,Active
07:16:51.457,0.416,Active
07:16:51.576,0.394,Active
07:16:51.680,0.427,Active
07:16:51.761,0.388,Active
07:16:51.846,0.44,Active
07:16:51.940,0.342,Active
07:16:52.026,0.396,Active
07:16:52.109,0.307,Active
07:16:52.192,0.353,Active
07:16:52.274,0.337,Active
07:16:52.353,0.231,DROWSY
07:16:52.465,0.137,DROWSY
07:16:52.591,0.162,DROWSY
07:16:52.680,0.223,DROWSY
07:16:52.760,0.27,Active
07:16:52.849,0.21,DROWSY
07:16:52.935,0.302,Active
07:16:53.016,0.299,Active
07:16:53.096,0.278,Active
07:16:53.182,0.238,DROWSY
07:16:53.258,0.133,DROWSY
07:16:53.336,0.193,DROWSY
07:16:53.478,0.142,DROWSY
07:16:53.667,0.12,DROWSY
07:16:53.847,0.135,DROWSY
07:16:53.985,0.135,DROWSY
07:16:54.114,0.11,DROWSY
07:16:54.248,0.156,DROWSY
07:16:54.357,0.204,DROWSY
07:16:54.506,0.21,DROWSY
07:16:54.626,0.194,DROWSY
07:16:54.708,0.185,DROWSY
07:16:54.783,0.166,DROWSY
07:16:54.864,0.205,DROWSY
07:16:54.954,0.21,DROWSY
07:16:55.027,0.21,DROWSY
07:16:55.100,0.185,DROWSY
07:16:55.180,0.255,Active
07:16:55.262,0.255,Active
07:16:55.372,0.227,DROWSY
07:16:55.590,0.18,DROWSY
07:16:55.810,0.208,DROWSY
07:16:55.965,0.184,DROWSY
07:16:56.100,0.205,DROWSY
07:16:56.180,0.276,Active
07:16:56.265,0.201,DROWSY
07:16:56.338,0.284,Active
