Timestamp,EAR,State
08:13:30.904,0.193,DROWSY
08:13:30.967,0.142,DROWSY
08:13:31.025,0.12,DROWSY
08:13:31.077,0.135,DROWSY
08:13:31.139,0.135,DROWSY
08:13:31.215,0.11,DROWSY
08:13:31.299,0.156,DROWSY
08:13:31.377,0.204,DROWSY
08:13:31.444,0.21,DROWSY
08:13:31.508,0.194,DROWSY
08:13:31.565,0.185,DROWSY
08:13:31.625,0.166,DROWSY
08:13:31.681,0.205,DROWSY
08:13:31.740,0.21,DROWSY
08:13:31.799,0.21,DROWSY
08:13:31.856,0.185,DROWSY
08:13:31.915,0.255,Active
08:13:31.966,0.255,Active
08:13:32.023,0.227,DROWSY
08:13:32.083,0.18,DROWSY
08:13:32.154,0.208,DROWSY
08:13:32.231,0.184,DROWSY
08:13:32.318,0.205,DROWSY
08:13:32.389,0.276,Active
08:13:32.468,0.201,DROWSY
08:13:32.534,0.284,Active
