Timestamp,EAR,State
05:12:58.819,0.392,Active
05:12:58.888,0.394,Active
05:12:58.958,0.345,Active
05:12:59.020,0.398,Active
05:12:59.078,0.233,DROWSY
05:12:59.153,0.277,Active
05:12:59.230,0.255,Active
05:12:59.303,0.294,Active
05:12:59.365,0.272,Active
05:12:59.432,0.208,DROWSY
05:12:59.494,0.176,DROWSY
05:12:59.556,0.176,DROWSY
05:12:59.623,0.203,DROWSY
05:12:59.682,0.198,DROWSY
05:12:59.742,0.193,DROWSY
05:12:59.800,0.143,DROWSY
05:12:59.864,0.176,DROWSY
05:12:59.929,0.155,DROWSY
05:12:59.989,0.177,DROWSY
05:13:00.067,0.177,DROWSY
05:13:00.152,0.221,DROWSY
05:13:00.227,0.218,DROWSY
05:13:00.304,0.217,DROWSY
05:13:00.365,0.235,DROWSY
05:13:00.427,0.158,DROWSY
05:13:00.490,0.117,DROWSY
05:13:00.550,0.419,Active
05:13:00.610,0.312,Active
05:13:00.671,0.264,Active
05:13:00.729,0.256,Active
05:13:00.791,0.176,DROWSY
05:13:00.854,0.301,Active
05:13:00.913,0.305,Active
05:13:00.975,0.365,Active
05:13:01.041,0.259,Active
05:13:01.104,0.355,Active
05:13:01.165,0.478,Active
05:13:01.224,0.543,Active
05:13:01.284,0.37,Active
05:13:01.345,0.399,Active
05:13:01.406,0.337,Active
05:13:01.467,0.284,Active
05:13:01.523,0.485,Active
05:13:01.589,0.509,Active
05:13:01.650,0.551,Active
05:13:01.715,0.516,Active
05:13:01.775,0.388,Active
05:13:01.840,0.394,Active
05:13:01.902,0.503,Active
05:13:01.970,0.443,Active
05:13:02.032,0.477,Active
05:13:02.112,0.416,Active
05:13:02.173,0.394,Active
05:13:02.239,0.427,Active
05:13:02.299,0.388,Active
05:13:02.361,0.44,Active
05:13:02.423,0.342,Active
05:13:02.488,0.396,Active
05:13:02.549,0.307,Active
05:13:02.608,0.353,Active
05:13:02.667,0.337,Active
05:13:02.725,0.231,DROWSY
05:13:02.798,0.137,DROWSY
05:13:02.869,0.162,DROWSY
05:13:02.941,0.223,DROWSY
05:13:03.018,0.27,Active
05:13:03.082,0.21,DROWSY
05:13:03.145,0.302,Active
05:13:03.207,0.299,Active
05:13:03.268,0.278,Active
05:13:03.332,0.238,DROWSY
05:13:03.390,0.133,DROWSY
05:13:03.451,0.193,DROWSY
05:13:03.518,0.142,DROWSY
05:13:03.575,0.12,DROWSY
05:13:03.634,0.135,DROWSY
05:13:03.696,0.135,DROWSY
05:13:03.767,0.11,DROWSY
05:13:03.845,0.156,DROWSY
05:13:03.925,0.204,DROWSY
05:13:03.989,0.21,DROWSY
05:13:04.050,0.194,DROWSY
05:13:04.106,0.185,DROWSY
05:13:04.166,0.166,DROWSY
05:13:04.228,0.205,DROWSY
05:13:04.291,0.21,DROWSY
05:13:04.352,0.21,DROWSY
05:13:04.415,0.185,DROWSY
05:13:04.475,0.255,Active
05:13:04.536,0.255,Active
05:13:04.599,0.227,DROWSY
05:13:04.662,0.18,DROWSY
05:13:04.739,0.208,DROWSY
05:13:04.818,0.184,DROWSY
05:13:04.898,0.205,DROWSY
05:13:04.963,0.276,Active
05:13:05.024,0.201,DROWSY
05:13:05.087,0.284,Active
